ga_avgSessionDuration,ga_avgTimeOnPage,ga_bounceRate,ga_browser,ga_date,ga_deviceCategory,ga_exitRate,ga_newUsers,ga_operatingSystem,ga_pageviews,ga_pageviewsPerSession,ga_sessions,ga_sessionsPerUser,ga_users,isDataGolden,view_id
13.666666666666666,23.571428571428573,66.66666666666666,Chrome,2023-02-17,mobile,63.1578947368421,11,Android,19,1.5833333333333333,12,1.0909090909090908,11,True,219096830
0.0,0.0,100.0,Chrome,2023-02-17,mobile,100.0,1,iOS,1,1.0,1,1.0,1,True,219096830
137.1875,91.45833333333331,56.25,Safari,2023-02-17,mobile,40.0,14,iOS,40,2.5,16,1.0,16,True,219096830
0.0,0.0,100.0,Safari (in-app),2023-02-17,mobile,100.0,2,iOS,2,1.0,2,1.0,2,True,219096830
20.692307692307693,53.8,76.92307692307693,Chrome,2023-02-18,desktop,72.22222222222221,12,Macintosh,18,1.3846153846153846,13,1.0833333333333333,12,True,219096830
33.0,10.666666666666666,0.0,Safari,2023-02-18,desktop,25.0,1,Macintosh,4,4.0,1,1.0,1,True,219096830
0.0,0.0,100.0,Chrome,2023-02-18,desktop,100.0,1,Windows,1,1.0,1,1.0,1,True,219096830
0.0,0.0,100.0,Firefox,2023-02-18,desktop,100.0,1,Windows,1,1.0,1,1.0,1,True,219096830
0.0,0.0,100.0,Chrome,2023-02-18,mobile,100.0,3,Android,3,1.0,3,1.0,3,True,219096830
0.0,0.0,100.0,Samsung Internet,2023-02-18,mobile,100.0,1,Android,1,1.0,1,1.0,1,True,219096830
43.0,43.0,0.0,Chrome,2023-02-18,mobile,50.0,1,iOS,2,2.0,1,1.0,1,True,219096830
126.53333333333332,474.5,73.33333333333333,Safari,2023-02-18,mobile,78.94736842105263,12,iOS,19,1.2666666666666666,15,1.25,12,True,219096830
32.25,64.5,50.0,Safari (in-app),2023-02-18,mobile,66.66666666666666,3,iOS,6,1.5,4,1.3333333333333333,3,True,219096830
0.0,0.0,100.0,Safari,2023-02-18,tablet,100.0,1,iOS,1,1.0,1,1.0,1,True,219096830
0.0,0.0,100.0,Chrome,2023-02-19,desktop,100.0,1,Linux,1,1.0,1,1.0,1,True,219096830
0.0,0.0,100.0,Chrome,2023-02-19,desktop,100.0,1,Macintosh,1,1.0,1,1.0,1,True,219096830
235.57142857142856,183.33333333333331,42.85714285714285,Chrome,2023-02-19,desktop,43.75,7,Windows,16,2.2857142857142856,7,1.0,7,True,219096830
34.5,34.333333333333336,50.0,Chrome,2023-02-19,mobile,50.0,12,Android,24,2.0,12,1.0,12,True,219096830
0.0,0.0,100.0,Samsung Internet,2023-02-19,mobile,100.0,1,Android,1,1.0,1,1.0,1,True,219096830
101.4,69.0909090909091,46.66666666666666,Safari,2023-02-19,mobile,40.54054054054054,14,iOS,37,2.466666666666667,15,1.0714285714285714,14,True,219096830
62.0,41.333333333333336,50.0,Chrome,2023-02-19,tablet,40.0,1,Android,5,2.5,2,2.0,1,True,219096830
236.0,236.0,0.0,Safari,2023-02-19,tablet,50.0,1,Macintosh,2,2.0,1,1.0,1,True,219096830
0.0,0.0,100.0,Chrome,2023-02-20,desktop,100.0,1,Linux,1,1.0,1,1.0,1,True,219096830
118.0,39.333333333333336,0.0,Chrome,2023-02-20,desktop,25.0,1,Macintosh,4,4.0,1,1.0,1,True,219096830
25.0,12.5,0.0,Safari,2023-02-20,desktop,33.33333333333333,1,Macintosh,3,3.0,1,1.0,1,True,219096830
83.1,207.75,70.0,Chrome,2023-02-20,desktop,71.42857142857143,8,Windows,14,1.4,10,1.1111111111111112,9,True,219096830
15.77777777777778,28.4,55.55555555555556,Chrome,2023-02-20,mobile,64.28571428571429,7,Android,14,1.5555555555555556,9,1.125,8,True,219096830
47.25,63.0,50.0,Samsung Internet,2023-02-20,mobile,57.14285714285714,2,Android,7,1.75,4,1.3333333333333333,3,True,219096830
72.4090909090909,69.34782608695652,45.45454545454545,Safari,2023-02-20,mobile,48.888888888888886,18,iOS,45,2.0454545454545454,22,1.1578947368421053,19,True,219096830
25.0,25.0,0.0,Safari (in-app),2023-02-20,mobile,50.0,1,iOS,2,2.0,1,1.0,1,True,219096830
0.0,0.0,100.0,Chrome,2023-02-21,desktop,100.0,1,(not set),1,1.0,1,1.0,1,True,219096830
32.0,12.8,50.0,Chrome,2023-02-21,desktop,28.57142857142857,2,Macintosh,7,3.5,2,1.0,2,True,219096830
0.0,0.0,100.0,Safari,2023-02-21,desktop,100.0,2,Macintosh,2,1.0,2,1.0,2,True,219096830
236.0,78.66666666666667,70.0,Chrome,2023-02-21,desktop,25.0,7,Windows,40,4.0,10,1.0,10,True,219096830
5.5,22.0,75.0,Chrome,2023-02-21,mobile,80.0,2,Android,5,1.25,4,1.3333333333333333,3,True,219096830
28.0,28.0,0.0,Samsung Internet,2023-02-21,mobile,50.0,0,Android,2,2.0,1,1.0,1,True,219096830
0.0,0.0,100.0,Chrome,2023-02-21,mobile,100.0,2,iOS,2,1.0,2,1.0,2,True,219096830
106.33333333333331,191.4,77.77777777777779,Safari,2023-02-21,mobile,64.28571428571429,13,iOS,28,1.5555555555555556,18,1.125,16,True,219096830
13.5,27.0,50.0,Safari (in-app),2023-02-21,mobile,66.66666666666666,2,iOS,3,1.5,2,1.0,2,True,219096830
0.0,0.0,100.0,Chrome,2023-02-22,desktop,100.0,2,(not set),2,1.0,2,1.0,2,True,219096830
0.0,0.0,100.0,Chrome,2023-02-22,desktop,100.0,1,Chrome OS,1,1.0,1,1.0,1,True,219096830
97.0,97.0,0.0,Safari,2023-02-22,desktop,50.0,1,Macintosh,2,2.0,1,1.0,1,True,219096830
528.0,326.8333333333333,46.15384615384615,Chrome,2023-02-22,desktop,38.23529411764706,12,Windows,68,2.6153846153846154,26,1.7333333333333334,15,True,219096830
7.0,23.33333333333333,80.0,Chrome,2023-02-22,mobile,76.92307692307693,9,Android,13,1.3,10,1.1111111111111112,9,True,219096830
0.0,0.0,100.0,Samsung Internet,2023-02-22,mobile,100.0,1,Android,1,1.0,1,1.0,1,True,219096830
0.0,0.0,100.0,Chrome,2023-02-22,mobile,100.0,2,iOS,2,1.0,2,1.0,2,True,219096830
95.3,84.08823529411765,56.66666666666666,Safari,2023-02-22,mobile,46.875,20,iOS,64,2.1333333333333333,30,1.4285714285714286,21,True,219096830
0.0,0.0,100.0,Safari (in-app),2023-02-22,mobile,100.0,1,iOS,1,1.0,1,1.0,1,True,219096830
0.0,0.0,100.0,Android Webview,2023-02-22,tablet,100.0,1,Android,1,1.0,1,1.0,1,True,219096830
95.0,190.0,50.0,Safari,2023-02-22,tablet,66.66666666666666,2,iOS,3,1.5,2,1.0,2,True,219096830
0.0,0.0,100.0,Safari (in-app),2023-02-22,tablet,100.0,1,iOS,1,1.0,1,1.0,1,True,219096830
0.0,0.0,100.0,Chrome,2023-02-23,desktop,100.0,2,Chrome OS,2,1.0,2,1.0,2,True,219096830
0.0,0.0,100.0,Chrome,2023-02-23,desktop,100.0,1,Macintosh,1,1.0,1,1.0,1,True,219096830
198.75,397.5,50.0,Safari,2023-02-23,desktop,66.66666666666666,4,Macintosh,6,1.5,4,1.0,4,True,219096830
32.53846153846154,42.3,61.53846153846154,Chrome,2023-02-23,desktop,56.52173913043478,10,Windows,23,1.7692307692307692,13,1.0,13,True,219096830
0.0,0.0,100.0,Edge,2023-02-23,desktop,100.0,3,Windows,3,1.0,3,1.0,3,True,219096830
69.54545454545455,58.84615384615385,72.72727272727273,Chrome,2023-02-23,mobile,45.83333333333333,11,Android,24,2.1818181818181817,11,1.0,11,True,219096830
423.5,423.5,50.0,Samsung Internet,2023-02-23,mobile,50.0,1,Android,4,2.0,2,1.0,2,True,219096830
69.27272727272727,71.4375,51.51515151515152,Safari,2023-02-23,mobile,50.76923076923077,26,iOS,65,1.9696969696969695,33,1.2222222222222223,27,True,219096830
0.0,0.0,100.0,Safari (in-app),2023-02-23,mobile,100.0,2,iOS,2,1.0,2,1.0,2,True,219096830
0.0,0.0,100.0,Chrome,2023-02-23,tablet,100.0,1,Android,1,1.0,1,1.0,1,True,219096830
0.0,0.0,100.0,Chrome,2023-02-24,desktop,100.0,1,Chrome OS,1,1.0,1,1.0,1,True,219096830
0.0,0.0,100.0,Chrome,2023-02-24,desktop,100.0,1,Macintosh,1,1.0,1,1.0,1,True,219096830
29.5,39.66666666666666,75.0,Safari,2023-02-24,desktop,57.14285714285714,4,Macintosh,7,1.75,4,1.0,4,True,219096830
84.54545454545455,58.0625,36.36363636363637,Chrome,2023-02-24,desktop,40.74074074074074,8,Windows,27,2.4545454545454546,11,1.0,11,True,219096830
50.7,50.7,60.0,Chrome,2023-02-24,mobile,50.0,8,Android,20,2.0,10,1.1111111111111112,9,True,219096830
64.8,36.0,60.0,Samsung Internet,2023-02-24,mobile,35.714285714285715,4,Android,14,2.8,5,1.25,4,True,219096830
14.5,11.6,25.0,Chrome,2023-02-24,mobile,44.44444444444444,3,iOS,9,2.25,4,1.0,4,True,219096830
8.1,27.0,70.0,Safari,2023-02-24,mobile,76.92307692307693,9,iOS,13,1.3,10,1.0,10,True,219096830
0.0,0.0,100.0,Safari (in-app),2023-02-24,mobile,100.0,1,iOS,1,1.0,1,1.0,1,True,219096830
0.0,0.0,100.0,Mozilla Compatible Agent,2023-02-25,desktop,100.0,1,(not set),1,1.0,1,1.0,1,True,219096830
0.0,0.0,100.0,Chrome,2023-02-25,desktop,100.0,1,Linux,1,1.0,1,1.0,1,True,219096830
0.0,0.0,100.0,Chrome,2023-02-25,desktop,100.0,1,Macintosh,1,1.0,1,1.0,1,True,219096830
0.0,0.0,100.0,Safari,2023-02-25,desktop,100.0,1,Macintosh,2,1.0,2,2.0,1,True,219096830
0.0,0.0,100.0,Chrome,2023-02-25,desktop,100.0,2,Windows,2,1.0,2,1.0,2,True,219096830
78.0,26.0,0.0,Edge,2023-02-25,desktop,25.0,1,Windows,4,4.0,1,1.0,1,True,219096830
56.71428571428572,79.4,57.14285714285714,Chrome,2023-02-25,mobile,58.333333333333336,7,Android,12,1.7142857142857142,7,1.0,7,True,219096830
143.0,28.6,0.0,Samsung Internet,2023-02-25,mobile,16.666666666666664,1,Android,12,6.0,2,2.0,1,True,219096830
3.0,9.0,66.66666666666666,Chrome,2023-02-25,mobile,75.0,2,iOS,4,1.3333333333333333,3,1.5,2,True,219096830
19.0,38.0,68.18181818181817,Safari,2023-02-25,mobile,66.66666666666666,18,iOS,33,1.5,22,1.1578947368421053,19,True,219096830
0.0,0.0,100.0,Safari (in-app),2023-02-25,mobile,100.0,1,iOS,1,1.0,1,1.0,1,True,219096830
0.0,0.0,100.0,Chrome,2023-02-25,tablet,100.0,1,Android,1,1.0,1,1.0,1,True,219096830
12.0,12.0,0.0,Safari,2023-02-26,desktop,50.0,1,Macintosh,2,2.0,1,1.0,1,True,219096830
5.0,5.0,0.0,Chrome,2023-02-26,desktop,50.0,1,Windows,2,2.0,1,1.0,1,True,219096830
0.0,0.0,100.0,Chrome,2023-02-26,mobile,100.0,1,Android,1,1.0,1,1.0,1,True,219096830
11.875,95.0,87.5,Safari,2023-02-26,mobile,88.88888888888889,6,iOS,9,1.125,8,1.1428571428571428,7,True,219096830
0.0,0.0,100.0,Safari,2023-02-27,desktop,100.0,1,Macintosh,1,1.0,1,1.0,1,True,219096830
33.25,22.166666666666668,50.0,Chrome,2023-02-27,desktop,40.0,4,Windows,10,2.5,4,1.0,4,True,219096830
73.0,24.33333333333333,0.0,Chrome,2023-02-27,mobile,25.0,1,Android,4,4.0,1,1.0,1,True,219096830
0.0,0.0,100.0,Chrome,2023-02-27,mobile,100.0,1,iOS,1,1.0,1,1.0,1,True,219096830
103.27272727272728,113.6,45.45454545454545,Safari,2023-02-27,mobile,52.38095238095239,8,iOS,21,1.9090909090909087,11,1.375,8,True,219096830
4.0,4.0,0.0,Chrome,2023-02-28,desktop,50.0,1,Macintosh,2,2.0,1,1.0,1,True,219096830
562.0909090909091,412.3333333333333,27.27272727272727,Chrome,2023-02-28,desktop,42.30769230769231,6,Windows,26,2.363636363636364,11,1.5714285714285714,7,True,219096830
140.0,35.25,0.0,Edge,2023-02-28,desktop,20.0,1,Windows,5,5.0,1,1.0,1,True,219096830
0.0,0.0,100.0,Chrome,2023-02-28,mobile,100.0,2,Android,2,1.0,2,1.0,2,True,219096830
14.0,14.0,0.0,Chrome,2023-02-28,mobile,50.0,1,iOS,2,2.0,1,1.0,1,True,219096830
488.6666666666667,488.6666666666667,66.66666666666666,Safari,2023-02-28,mobile,50.0,3,iOS,6,2.0,3,1.0,3,True,219096830
210.54545454545453,105.1818181818182,45.45454545454545,Chrome,2023-03-01,desktop,33.33333333333333,5,Windows,33,3.0,11,1.2222222222222223,9,True,219096830
0.0,0.0,100.0,Edge,2023-03-01,desktop,100.0,1,Windows,1,1.0,1,1.0,1,True,219096830
1552.0,776.5,0.0,Chrome,2023-03-01,mobile,33.33333333333333,1,Android,3,3.0,1,1.0,1,True,219096830
3.0,15.0,80.0,Safari,2023-03-01,mobile,83.33333333333334,4,iOS,6,1.2,5,1.0,5,True,219096830
295.7142857142857,159.30769230769232,28.57142857142857,Chrome,2023-03-02,desktop,35.0,4,Windows,20,2.857142857142857,7,1.0,7,True,219096830
277.5,69.25,50.0,Edge,2023-03-02,desktop,20.0,2,Windows,10,5.0,2,1.0,2,True,219096830
0.0,0.0,100.0,Safari,2023-03-02,mobile,100.0,2,iOS,3,1.0,3,1.0,3,True,219096830
0.0,0.0,100.0,Chrome,2023-03-03,desktop,100.0,1,Chrome OS,1,1.0,1,1.0,1,True,219096830
250.8823529411765,121.74285714285716,47.05882352941176,Chrome,2023-03-03,desktop,32.69230769230769,8,Windows,52,3.0588235294117645,17,1.4166666666666667,12,True,219096830
1264.0,140.44444444444446,0.0,Edge,2023-03-03,desktop,10.0,1,Windows,10,10.0,1,1.0,1,True,219096830
0.0,0.0,100.0,Firefox,2023-03-03,desktop,100.0,2,Windows,2,1.0,2,1.0,2,True,219096830
17.142857142857142,30.0,57.14285714285714,Chrome,2023-03-03,mobile,63.63636363636363,6,Android,11,1.5714285714285714,7,1.0,7,True,219096830
0.0,0.0,100.0,Samsung Internet,2023-03-03,mobile,100.0,1,Android,1,1.0,1,1.0,1,True,219096830
21.214285714285715,22.846153846153847,57.14285714285714,Safari,2023-03-03,mobile,51.85185185185185,14,iOS,27,1.9285714285714288,14,1.0,14,True,219096830
0.0,0.0,100.0,Safari (in-app),2023-03-03,mobile,100.0,1,iOS,1,1.0,1,1.0,1,True,219096830
337.0,337.0,0.0,Chrome,2023-03-03,tablet,50.0,1,iOS,2,2.0,1,1.0,1,True,219096830
34.0,68.0,50.0,Chrome,2023-03-04,desktop,66.66666666666666,2,Macintosh,3,1.5,2,1.0,2,True,219096830
26.25,21.2,75.0,Safari,2023-03-04,desktop,44.44444444444444,3,Macintosh,9,2.25,4,1.3333333333333333,3,True,219096830
0.0,0.0,100.0,Chrome,2023-03-04,desktop,100.0,2,Windows,3,1.0,3,1.0,3,True,219096830
10.0,10.0,0.0,Android Webview,2023-03-04,mobile,50.0,1,Android,2,2.0,1,1.0,1,True,219096830
338.8333333333333,290.42857142857144,33.33333333333333,Chrome,2023-03-04,mobile,46.15384615384615,6,Android,13,2.1666666666666665,6,1.0,6,True,219096830
0.0,0.0,100.0,Samsung Internet,2023-03-04,mobile,100.0,1,Android,2,1.0,2,1.0,2,True,219096830
17.75,35.5,50.0,Chrome,2023-03-04,mobile,66.66666666666666,4,iOS,6,1.5,4,1.0,4,True,219096830
81.15,64.96,50.0,Safari,2023-03-04,mobile,44.44444444444444,16,iOS,45,2.25,20,1.1764705882352942,17,True,219096830
0.0,0.0,100.0,Safari (in-app),2023-03-04,mobile,100.0,1,iOS,1,1.0,1,1.0,1,True,219096830
0.0,0.0,100.0,Chrome,2023-03-05,desktop,100.0,1,Chrome OS,1,1.0,1,1.0,1,True,219096830
0.0,0.0,100.0,Chrome,2023-03-05,desktop,100.0,1,Linux,1,1.0,1,1.0,1,True,219096830
0.0,0.0,100.0,Chrome,2023-03-05,desktop,100.0,1,Macintosh,1,1.0,1,1.0,1,True,219096830
29.0,14.5,0.0,Safari,2023-03-05,desktop,33.33333333333333,1,Macintosh,3,3.0,1,1.0,1,True,219096830
14.0,3.111111111111111,66.66666666666666,Chrome,2023-03-05,desktop,18.181818181818183,6,Windows,33,5.5,6,1.0,6,True,219096830
519.5,148.57142857142858,50.0,Edge,2023-03-05,desktop,22.22222222222222,1,Windows,9,4.5,2,2.0,1,True,219096830
0.0,0.0,100.0,Opera Mini,2023-03-05,mobile,100.0,1,(not set),1,1.0,1,1.0,1,True,219096830
201.88888888888889,363.4,77.77777777777779,Chrome,2023-03-05,mobile,64.28571428571429,8,Android,14,1.5555555555555556,9,1.125,8,True,219096830
0.0,0.0,100.0,Samsung Internet,2023-03-05,mobile,100.0,1,Android,2,1.0,2,1.0,2,True,219096830
0.0,0.0,100.0,Chrome,2023-03-05,mobile,100.0,2,iOS,2,1.0,2,1.0,2,True,219096830
37.8421052631579,71.8,68.42105263157895,Safari,2023-03-05,mobile,65.51724137931035,16,iOS,29,1.5263157894736843,19,1.1176470588235294,17,True,219096830
0.0,0.0,100.0,Safari (in-app),2023-03-05,mobile,100.0,1,iOS,1,1.0,1,1.0,1,True,219096830
0.0,0.0,100.0,Chrome,2023-03-06,desktop,100.0,1,Linux,1,1.0,1,1.0,1,True,219096830
0.0,0.0,100.0,Chrome,2023-03-06,desktop,100.0,2,Macintosh,2,1.0,2,1.0,2,True,219096830
0.0,0.0,100.0,Safari,2023-03-06,desktop,100.0,2,Macintosh,2,1.0,2,1.0,2,True,219096830
109.6,78.28571428571429,46.66666666666666,Chrome,2023-03-06,desktop,41.66666666666667,12,Windows,36,2.4,15,1.1538461538461535,13,True,219096830
124.5,41.66666666666666,0.0,Edge,2023-03-06,desktop,25.0,2,Windows,8,4.0,2,1.0,2,True,219096830
6.444444444444445,9.666666666666666,55.55555555555556,Chrome,2023-03-06,mobile,60.0,8,Android,15,1.6666666666666667,9,1.125,8,True,219096830
0.0,0.0,100.0,Firefox,2023-03-06,mobile,100.0,1,Android,1,1.0,1,1.0,1,True,219096830
21.0,14.0,50.0,Samsung Internet,2023-03-06,mobile,40.0,2,Android,5,2.5,2,1.0,2,True,219096830
28.157894736842103,35.666666666666664,47.368421052631575,Safari,2023-03-06,mobile,55.88235294117647,15,iOS,34,1.7894736842105263,19,1.1176470588235294,17,True,219096830
0.0,0.0,100.0,Chrome,2023-03-06,tablet,100.0,1,iOS,1,1.0,1,1.0,1,True,219096830
0.0,0.0,100.0,Chrome,2023-03-07,desktop,100.0,1,(not set),1,1.0,1,1.0,1,True,219096830
116.33333333333331,38.77777777777778,33.33333333333333,Chrome,2023-03-07,desktop,25.0,3,Macintosh,12,4.0,3,1.0,3,True,219096830
10.0,10.0,0.0,Safari,2023-03-07,desktop,50.0,1,Macintosh,2,2.0,1,1.0,1,True,219096830
13.571428571428571,23.75,57.14285714285714,Chrome,2023-03-07,desktop,63.63636363636363,5,Windows,11,1.5714285714285714,7,1.0,7,True,219096830
0.0,0.0,100.0,Firefox,2023-03-07,desktop,100.0,2,Windows,2,1.0,2,1.0,2,True,219096830
15.133333333333333,20.454545454545453,66.66666666666666,Chrome,2023-03-07,mobile,57.692307692307686,12,Android,26,1.7333333333333334,15,1.25,12,True,219096830
25.33333333333333,25.666666666666668,66.66666666666666,Samsung Internet,2023-03-07,mobile,50.0,3,Android,6,2.0,3,1.0,3,True,219096830
34.666666666666664,34.666666666666664,33.33333333333333,Chrome,2023-03-07,mobile,50.0,2,iOS,6,2.0,3,1.5,2,True,219096830
50.35,125.875,70.0,Safari,2023-03-07,mobile,71.42857142857143,16,iOS,28,1.4,20,1.1764705882352942,17,True,219096830
0.0,0.0,100.0,Chrome,2023-03-08,desktop,100.0,1,(not set),1,1.0,1,1.0,1,True,219096830
24.5,49.0,50.0,Chrome,2023-03-08,desktop,66.66666666666666,2,Chrome OS,3,1.5,2,1.0,2,True,219096830
0.0,0.0,100.0,Chrome,2023-03-08,desktop,100.0,1,Macintosh,1,1.0,1,1.0,1,True,219096830
153.92307692307693,95.28571428571428,46.15384615384615,Chrome,2023-03-08,desktop,38.23529411764706,7,Windows,34,2.6153846153846154,13,1.3,10,True,219096830
52.333333333333336,78.5,33.33333333333333,Edge,2023-03-08,desktop,60.0,3,Windows,5,1.6666666666666667,3,1.0,3,True,219096830
12.0,24.0,50.0,Chrome,2023-03-08,mobile,66.66666666666666,2,Android,3,1.5,2,1.0,2,True,219096830
0.0,0.0,100.0,Samsung Internet,2023-03-08,mobile,100.0,3,Android,4,1.0,4,1.0,4,True,219096830
0.0,0.0,100.0,Chrome,2023-03-08,mobile,100.0,2,iOS,2,1.0,2,1.0,2,True,219096830
69.2,138.5,65.0,Safari,2023-03-08,mobile,66.66666666666666,18,iOS,30,1.5,20,1.0526315789473684,19,True,219096830
0.0,0.0,100.0,Safari (in-app),2023-03-08,mobile,100.0,1,iOS,1,1.0,1,1.0,1,True,219096830
0.0,0.0,100.0,Chrome,2023-03-09,desktop,100.0,1,Chrome OS,1,1.0,1,1.0,1,True,219096830
24.0,12.0,0.0,Chrome,2023-03-09,desktop,33.33333333333333,1,Macintosh,3,3.0,1,1.0,1,True,219096830
0.0,0.0,100.0,Safari,2023-03-09,desktop,100.0,1,Macintosh,1,1.0,1,1.0,1,True,219096830
225.21052631578948,125.82352941176472,31.57894736842105,Chrome,2023-03-09,desktop,35.84905660377358,10,Windows,53,2.789473684210526,19,1.1875,16,True,219096830
0.0,0.0,100.0,Chrome,2023-03-09,mobile,100.0,8,Android,9,1.0,9,1.0,9,True,219096830
0.0,0.0,100.0,Opera,2023-03-09,mobile,100.0,1,Android,1,1.0,1,1.0,1,True,219096830
13.0,13.0,33.33333333333333,Samsung Internet,2023-03-09,mobile,50.0,3,Android,6,2.0,3,1.0,3,True,219096830
23.5,23.5,0.0,Chrome,2023-03-09,mobile,50.0,2,iOS,4,2.0,2,1.0,2,True,219096830
20.266666666666666,20.4,46.66666666666666,Safari,2023-03-09,mobile,50.0,13,iOS,30,2.0,15,1.0714285714285714,14,True,219096830
0.0,0.0,100.0,Chrome,2023-03-10,desktop,100.0,1,Chrome OS,1,1.0,1,1.0,1,True,219096830
0.0,0.0,100.0,Chrome,2023-03-10,desktop,100.0,2,Macintosh,2,1.0,2,1.0,2,True,219096830
0.0,0.0,100.0,Safari,2023-03-10,desktop,100.0,1,Macintosh,1,1.0,1,1.0,1,True,219096830
82.77777777777777,124.16666666666669,44.44444444444444,Chrome,2023-03-10,desktop,60.0,8,Windows,15,1.6666666666666667,9,1.0,9,True,219096830
6.0,6.0,0.0,Edge,2023-03-10,desktop,50.0,1,Windows,2,2.0,1,1.0,1,True,219096830
209.0,209.0,50.0,Chrome,2023-03-10,mobile,50.0,2,Android,4,2.0,2,1.0,2,True,219096830
16.25,21.666666666666668,50.0,Chrome,2023-03-10,mobile,57.14285714285714,3,iOS,7,1.75,4,1.3333333333333333,3,True,219096830
130.33333333333334,171.125,66.66666666666666,Safari,2023-03-10,mobile,56.75675675675676,16,iOS,37,1.761904761904762,21,1.2352941176470589,17,True,219096830
0.0,0.0,100.0,Chrome,2023-03-11,desktop,100.0,3,Linux,3,1.0,3,1.0,3,True,219096830
24.0,16.0,0.0,Chrome,2023-03-11,desktop,40.0,1,Macintosh,5,2.5,2,2.0,1,True,219096830
11.0,13.0,50.0,Safari,2023-03-11,desktop,54.54545454545454,4,Macintosh,11,1.8333333333333333,6,1.5,4,True,219096830
33.0,16.25,50.0,Chrome,2023-03-11,desktop,33.33333333333333,2,Windows,6,3.0,2,1.0,2,True,219096830
37.0,24.666666666666668,50.0,Firefox,2023-03-11,desktop,40.0,2,Windows,5,2.5,2,1.0,2,True,219096830
0.0,0.0,100.0,Opera,2023-03-11,desktop,100.0,1,Windows,1,1.0,1,1.0,1,True,219096830
48.09090909090909,106.0,81.81818181818183,Chrome,2023-03-11,mobile,68.75,11,Android,16,1.4545454545454546,11,1.0,11,True,219096830
16.0,16.0,0.0,Samsung Internet,2023-03-11,mobile,50.0,1,Android,2,2.0,1,1.0,1,True,219096830
16.0,16.0,0.0,Chrome,2023-03-11,mobile,50.0,1,iOS,2,2.0,1,1.0,1,True,219096830
4.75,15.2,75.0,Safari,2023-03-11,mobile,76.19047619047619,15,iOS,21,1.3125,16,1.0,16,True,219096830
0.0,0.0,100.0,Chrome,2023-03-11,tablet,100.0,0,iOS,1,1.0,1,1.0,1,True,219096830
0.0,0.0,100.0,Chrome,2023-03-12,desktop,100.0,1,Linux,1,1.0,1,1.0,1,True,219096830
0.0,0.0,100.0,Safari,2023-03-12,desktop,100.0,1,Macintosh,1,1.0,1,1.0,1,True,219096830
11.75,24.0,75.0,Chrome,2023-03-12,desktop,66.66666666666666,4,Windows,6,1.5,4,1.0,4,True,219096830
0.0,0.0,100.0,Edge,2023-03-12,desktop,100.0,1,Windows,1,1.0,1,1.0,1,True,219096830
47.0,24.0,0.0,Android Webview,2023-03-12,mobile,33.33333333333333,1,Android,3,3.0,1,1.0,1,True,219096830
20.0,40.0,50.0,Chrome,2023-03-12,mobile,66.66666666666666,2,Android,3,1.5,2,1.0,2,True,219096830
151.25,142.2941176470588,50.0,Safari,2023-03-12,mobile,48.48484848484848,15,iOS,33,2.0625,16,1.0,16,True,219096830
0.0,0.0,100.0,Safari (in-app),2023-03-12,mobile,100.0,1,iOS,1,1.0,1,1.0,1,True,219096830
63.0,21.0,0.0,Safari (in-app),2023-03-12,tablet,25.0,1,iOS,8,4.0,2,2.0,1,True,219096830
0.0,0.0,100.0,Safari,2023-03-13,desktop,100.0,1,iOS,1,1.0,1,1.0,1,True,219096830
0.0,0.0,100.0,Chrome,2023-03-13,desktop,100.0,1,Linux,1,1.0,1,1.0,1,True,219096830
0.0,0.0,100.0,Firefox,2023-03-13,desktop,100.0,1,Linux,1,1.0,1,1.0,1,True,219096830
3.6666666666666665,11.0,66.66666666666666,Chrome,2023-03-13,desktop,75.0,3,Macintosh,4,1.3333333333333333,3,1.0,3,True,219096830
0.0,0.0,100.0,Safari,2023-03-13,desktop,100.0,1,Macintosh,1,1.0,1,1.0,1,True,219096830
393.2,327.5833333333333,55.00000000000001,Chrome,2023-03-13,desktop,45.45454545454545,9,Windows,44,2.2,20,1.4285714285714286,14,True,219096830
0.0,0.0,100.0,Firefox,2023-03-13,desktop,100.0,1,Windows,2,1.0,2,1.0,2,True,219096830
0.0,0.0,100.0,Android Webview,2023-03-13,mobile,100.0,1,Android,1,1.0,1,1.0,1,True,219096830
50.55555555555556,56.75,55.55555555555556,Chrome,2023-03-13,mobile,52.94117647058824,7,Android,17,1.8888888888888888,9,1.125,8,True,219096830
0.0,0.0,100.0,Opera,2023-03-13,mobile,100.0,1,Android,1,1.0,1,1.0,1,True,219096830
774.0,774.0,0.0,Samsung Internet,2023-03-13,mobile,50.0,1,Android,2,2.0,1,1.0,1,True,219096830
12.5,25.0,50.0,Chrome,2023-03-13,mobile,66.66666666666666,2,iOS,3,1.5,2,1.0,2,True,219096830
164.05882352941177,146.73684210526315,47.05882352941176,Safari,2023-03-13,mobile,47.22222222222222,16,iOS,36,2.117647058823529,17,1.0,17,True,219096830
8.333333333333334,25.0,66.66666666666666,Safari (in-app),2023-03-13,mobile,75.0,3,iOS,4,1.3333333333333333,3,1.0,3,True,219096830
22.5,45.0,50.0,Safari (in-app),2023-03-13,tablet,66.66666666666666,2,iOS,3,1.5,2,1.0,2,True,219096830
0.0,0.0,100.0,Chrome,2023-03-14,desktop,100.0,2,(not set),2,1.0,2,1.0,2,True,219096830
